Class,Return,Leverage
Equity,-15.6,
Equity,-37,
Equity,-48.4,
Equity,-7.5,
Equity,-63.6,
Equity,-25.9,
Equity,-35.9,
Equity,-28.5,
Equity,-58,
Equity,-48.8,
Equity,-43.7,
Equity,-31.4,
Equity,-20.5,
Equity,-27.9,
Equity,-6.3,
Equity,-32.4,
Equity,-41,
Equity,-29,
Equity,-15.7,
Equity,-100,
Equity,-51.2,
Equity,-55,
Equity,-45.3,
Equity,-56.6,
Equity,-37.4,
Equity,-37.6,
Equity,-23.2,
Equity,-17.1,
Equity,-63.9,
Equity,-23.1,
Equity,-15.9,
Equity,-25,
Equity,-56.5,
Equity,-26.4,
Equity,-25.2,
Equity,-23.4,
Equity,-20.3,
Equity,-21.6,
Equity,-22.1,
Equity,-29.8,
Equity,-76.2,
Equity,-47.6,
Equity,-53.4,
Equity,-46.4,
Equity,-57,
Equity,-36.5,
Equity,-27.8,
Equity,-19.4,
Equity,-19.7,
Equity,-43.7,
Equity,-53,
Equity,-47.5,
Equity,-51.8,
Equity,-45,
Equity,-54,
Equity,-46.2,
Equity,-46.8,
Equity,-52.8,
Equity,-23.7,
Equity,-20.9,
Equity,-20.3,
Equity,-35.3,
Equity,-20.2,
Equity,-30.5,
Equity,-23.7,
Equity,-68.8,
Equity,-65.1,
Equity,-70.6,
Equity,-67.4,
Equity,-54.9,
Equity,-65.2,
Equity,-21.7,
Equity,-63.2,
Equity,-35.6,
Equity,-31.2,
Equity,-65.1,
Equity,-62.7,
Equity,-44.4,
Equity,-63.1,
Equity,-33.7,
Equity,-46.9,
Equity,-60,
Equity,-70.1,
Equity,-21.8,
Equity,-35.9,
Equity,-50.1,
Equity,-43,
Equity,5.6,
Equity,-17,
Equity,20.3,
Equity,-15,
Equity,6.4,
Equity,3.1,
Equity,-26.6,
Equity,-11.5,
Equity,-4.2,
Equity,-17.8,
Equity,-7.5,
Equity,-27.2,
Equity,-49.7,
Equity,-47.4,
Equity,-52.4,
Equity,-8,
Equity,-50.6,
Equity,-13,
Equity,-54.2,
Equity,-8.3,
Equity,-48.3,
Equity,-48.1,
Equity,-38.4,
Equity,-36.5,
Equity,-43.5,
Equity,-44,
Equity,-44.6,
Equity,-44,
Equity,-42.2,
Equity,-46.1,
Equity,-12.5,
Equity,-43.3,
Equity,-11.9,
Equity,-50.9,
Equity,-15.1,
Equity,41.3,
Equity,-7.4,
Equity,30.9,
Equity,9.4,
Equity,24,
Equity,9.9,
Equity,-3.9,
Equity,16.6,
Equity,19.7,
Equity,9.7,
Equity,17.1,
Equity,21.2,
Equity,15.8,
Equity,19.1,
Equity,22.5,
Equity,24.5,
Equity,15.4,
Equity,7.2,
Equity,24,
Equity,8.1,
Equity,1.3,
Equity,16.3,
Equity,27.3,
Equity,21.7,
Equity,10.8,
Equity,21.9,
Equity,13,
Equity,1.7,
Equity,8.6,
Equity,21.9,
Equity,16.5,
Equity,1.3,
Equity,22.3,
Equity,22.5,
Equity,22.4,
Equity,18.4,
Equity,20,
Equity,-17.4,
Equity,-3.6,
Equity,-4.6,
Equity,-2,
Equity,7.9,
Equity,16.4,
Equity,18.5,
Equity,16.8,
Equity,18,
Equity,9.4,
Equity,-2.6,
Equity,17.1,
Equity,-4.9,
Equity,17,
Equity,16.8,
Equity,5.8,
Equity,-9.8,
Equity,0.9,
Equity,11.9,
Equity,-15.1,
Equity,-13.4,
Equity,15.8,
Equity,-2.7,
Equity,-9.5,
Equity,-37.8,
Equity,15.9,
Equity,11.2,
Equity,11.1,
Equity,-9.7,
Equity,-43.2,
Equity,-18.4,
Equity,-48.3,
Equity,-7.9,
Equity,15.4,
Equity,13.7,
Equity,-14.8,
Equity,-5.1,
Equity,-6.6,
Equity,-4.5,
Equity,-11.6,
Equity,-13.5,
Equity,-26.5,
Equity,-39,
Equity,-10.8,
Equity,-8.3,
Equity,-6.2,
Equity,-7.8,
Equity,-16.4,
Equity,-47.2,
Equity,14.6,
Equity,-13.5,
Equity,-4.5,
Equity,12.1,
Equity,5,
Equity,-100,
Equity,-12.6,
Equity,-16.6,
Equity,-56.3,
Equity,-9.4,
Equity,-12,
Equity,-29.7,
Equity,-40.7,
Equity,-17.5,
Equity,4.6,
Equity,-42.7,
Equity,-40.9,
Equity,-8.2,
Equity,-43.6,
Equity,-20.3,
Equity,-40.2,
Equity,-42.6,
Equity,-14.4,
Equity,-7.3,
Equity,-9.6,
Equity,-8.1,
Equity,-42.6,
Equity,-8.8,
Equity,-14.5,
Equity,-9.7,
Equity,10.6,
Equity,-38.2,
Equity,12.9,
Equity,-43.2,
Equity,-18.1,
Equity,-12.3,
Equity,-12.1,
Equity,9.9,
Equity,-9.9,
Equity,-44.2,
Equity,-8.1,
Equity,-46.4,
Equity,-44.7,
Equity,-8.5,
Equity,-43.9,
Equity,-47.7,
Equity,-45.6,
Equity,-44.5,
Equity,-44.8,
Equity,-43.7,
Equity,-48.4,
Equity,-41,
Equity,-14.2,
Equity,-14.2,
Equity,-9.6,
Equity,-7.7,
Equity,-43.3,
Equity,11.5,
Equity,3,
Equity,-50.4,
Equity,-19.6,
Equity,-14,
Equity,-44.7,
Equity,7,
Equity,-38.7,
Equity,-42,
Equity,-49.7,
Equity,10,
Equity,-14.6,
Equity,5.6,
Equity,-37,
Equity,-10.9,
Equity,-27,
Equity,-37.1,
Equity,-48,
Equity,-52,
Equity,-100,
Equity,-9.1,
Equity,-63.2,
Equity,-50.9,
Equity,-15.5,
Equity,-47.6,
Equity,-19.1,
Equity,-32.3,
Equity,10.2,
Equity,-14.1,
Equity,-36.4,
Equity,-42.5,
Equity,-15.6,
Equity,-48.2,
Equity,-48.6,
Equity,8.9,
Equity,5.8,
Equity,-14.2,
Equity,-29.3,
Equity,-14.8,
Equity,-6.5,
Equity,-16.1,
Equity,-49.4,
Equity,-17.4,
Equity,-23.3,
Equity,-47.7,
Equity,-9.7,
Equity,-48.3,
Equity,-37.3,
Equity,-41.4,
Equity,-22.6,
Equity,-14.9,
Equity,-14.5,
Equity,-13.6,
Equity,-52.2,
Equity,-19.5,
Equity,-15.6,
Equity,7.6,
Equity,-18.4,
Equity,-46.3,
Equity,6.8,
Equity,-40.8,
Equity,-47.6,
Equity,-16.7,
Equity,-9.6,
Equity,-52.7,
Equity,8.3,
Equity,7.4,
Equity,-23.3,
Equity,-57.4,
Equity,-29.3,
Equity,-30.1,
Equity,-25.9,
Equity,-10.8,
Equity,-5.9,
Equity,-9.9,
Equity,-38.8,
Equity,-17.6,
Equity,-15.4,
Equity,-27,
Equity,-60.5,
Equity,-8.5,
Equity,4.3,
Equity,-7.1,
Equity,-26.9,
Equity,1.8,
Equity,-26.2,
Equity,-27.1,
Equity,-1.4,
Equity,-100,
Equity,-18.9,
Equity,5.1,
Equity,-35,
Equity,-26.1,
Equity,-16.8,
Equity,-8.3,
Equity,-30.5,
Equity,-20.6,
Equity,-18.5,
Equity,-23.1,
Equity,-15.1,
Equity,-16.4,
Equity,-20,
Equity,-6.9,
Equity,-23.5,
Equity,-34.6,
Equity,-29.6,
Equity,-42.1,
Equity,-1.4,
Equity,-25,
Equity,4.3,
Equity,-25.9,
Equity,-19.7,
Equity,-23.4,
Equity,-65.5,
Equity,-57,
Equity,-28.1,
Equity,-61.1,
Equity,-62.3,
Equity,-61.1,
Equity,-26.3,
Equity,-60.9,
Equity,-59.9,
Equity,-19.9,
Equity,-36.6,
Equity,-23.5,
Equity,-25.6,
Equity,-14.4,
Equity,-47.5,
Equity,-36.8,
Equity,-57.6,
Equity,-60.3,
Equity,-12.7,
Equity,1.1,
Equity,9.7,
Equity,8.5,
Equity,2.3,
Equity,4.6,
Equity,14.9,
Equity,19.8,
Equity,21.3,
Equity,4,
Equity,16.4,
Equity,21.4,
Equity,-6.5,
Equity,20.9,
Equity,5.5,
Equity,1.1,
Equity,11.3,
Equity,21.4,
Equity,17,
Equity,7.5,
Equity,-1.7,
Equity,17,
Equity,-7.5,
Equity,19.4,
Equity,21.3,
Equity,7.7,
Equity,18.1,
Equity,16.8,
Equity,-5.4,
Equity,-6.7,
Equity,-7.1,
Equity,-5.8,
Equity,3.5,
Equity,-8.9,
Equity,2.1,
Equity,-20.7,
Equity,12.1,
Equity,6.6,
Equity,3.4,
Equity,20.4,
Equity,5.3,
Equity,15.1,
Equity,15.5,
Equity,16.3,
Equity,-12.1,
Equity,1.1,
Equity,17.5,
Equity,-7.9,
Equity,3.4,
Equity,-10.3,
Equity,11.3,
Equity,8.1,
Equity,16.9,
Equity,-13.9,
Equity,4.1,
Equity,-18.8,
Equity,-8.4,
Equity,-9.8,
Equity,-6.4,
Equity,-6.9,
Equity,9.4,
Equity,-42.7,
Equity,-100,
Equity,-16.8,
Equity,8,
Equity,11.4,
Equity,-7.1,
Equity,0.3,
Equity,-7.5,
Equity,11.8,
Equity,10.7,
Equity,-14.8,
Equity,-9.5,
Equity,-50.7,
Equity,-11.2,
Equity,-7.3,
Equity,-40.9,
Equity,-9.4,
Equity,9.8,
Equity,12.1,
Equity,-8.3,
Equity,-9.7,
Equity,10.6,
Equity,6.9,
Equity,-9.6,
Equity,12,
Equity,10.3,
Equity,-11,
Equity,11.3,
Equity,-5.6,
Equity,-8.4,
Equity,-17.9,
Equity,-14.5,
Equity,-44.6,
Equity,-15.6,
Equity,-44.4,
Equity,-44.7,
Equity,-41.1,
Equity,-44.3,
Equity,-44.3,
Equity,-17.5,
Equity,-18.7,
Equity,5.6,
Equity,-8.3,
Equity,-15.1,
Equity,-8.1,
Equity,-19.2,
Equity,7.1,
Equity,-13.5,
Equity,-44.2,
Equity,-45.7,
Equity,-9.6,
Equity,5,
Equity,8.7,
Equity,10.2,
Equity,9.2,
Equity,9.2,
Equity,-15.7,
Equity,-11.3,
Equity,-11.1,
Equity,-44.7,
Equity,-14.8,
Equity,10.6,
Equity,-100,
Equity,6.8,
Equity,11.1,
Equity,-10.4,
Equity,-18.9,
Equity,-8.7,
Equity,3.2,
Equity,-11.3,
Equity,-10.4,
Equity,-11.7,
Equity,-19.8,
Equity,-48.4,
Equity,-48.3,
Equity,4.7,
Equity,-22,
Equity,4.7,
Equity,-18.5,
Equity,-46.7,
Equity,4.5,
Equity,-18.9,
Equity,-3,
Equity,-24.7,
Equity,9.4,
Equity,-18.4,
Equity,-100,
Equity,-20.1,
Equity,-21.1,
Equity,-7.6,
Equity,-2.7,
Equity,5.1,
Equity,-41.6,
Equity,6.7,
Equity,-17,
Equity,-19.7,
Equity,5.7,
Equity,3.3,
Equity,-13.3,
Equity,-15.4,
Equity,-48.1,
Equity,-20.8,
Equity,-1.9,
Equity,-13.7,
Equity,5.6,
Equity,-28.9,
Equity,-19.9,
Equity,-49.9,
Equity,-23.6,
Equity,-7,
Equity,4.1,
Equity,-40.9,
Equity,-1.1,
Equity,-16.5,
Equity,5.6,
Equity,3,
Equity,6.5,
Equity,-1.5,
Equity,5.8,
Equity,0.1,
Equity,5.3,
Equity,-13.3,
Equity,-19,
Equity,-2,
Equity,5.3,
Equity,-27.4,
Equity,5.3,
Equity,-23.5,
Equity,-3.6,
Equity,5.8,
Equity,-16.2,
Equity,-10,
Equity,-4.9,
Equity,5.8,
Equity,-26.4,
Equity,-21.2,
Equity,-36.9,
Equity,-17.8,
Equity,-3,
Equity,-21.9,
Equity,-3.8,
Equity,-27.6,
Equity,-25.3,
Equity,-23.6,
Equity,-28.4,
Equity,-38.3,
Equity,-21.1,
Equity,-24.6,
Equity,-45.9,
Equity,-34.6,
Equity,-43.4,
Equity,-100,
Equity,-41.4,
Equity,-62.7,
Equity,-17,
Equity,19.5,
Equity,-2.3,
Equity,-14.5,
Equity,8.7,
Equity,-9.6,
Equity,2.1,
Equity,7,
Equity,21.9,
Equity,6.5,
Equity,-19.5,
Equity,-16.3,
Equity,-18.4,
Equity,-16.3,
Equity,-1.9,
Equity,-19.3,
Equity,-23.5,
Equity,-26.1,
Equity,-42.1,
Equity,-44.6,
Equity,-19.5,
Equity,-42.7,
Equity,-22.8,
Equity,-19.8,
Equity,-29.4,
Equity,-42.5,
Equity,-26.3,
Equity,-45.7,
Equity,-43.4,
Equity,-25.7,
Equity,-46.1,
Equity,-45.2,
Equity,-22.5,
Equity,-27,
Equity,-43,
Equity,-25,
Equity,-45.5,
Equity,-43.1,
Equity,-20.6,
Equity,-45.7,
Equity,-44,
Equity,-45.7,
Equity,-100,
Equity,-24.8,
Equity,-40.7,
Equity,-47.2,
Equity,-32.1,
Equity,-45.9,
Equity,-30.5,
Equity,-42.7,
Equity,-24.4,
Equity,-46.7,
Equity,-44.6,
Equity,-32.5,
Equity,-27.8,
Equity,-37.2,
Equity,-30.5,
Equity,-45,
Equity,-47.9,
Equity,-48,
Equity,-34.4,
Equity,-44.4,
Equity,-27.8,
Equity,-27.8,
Equity,-21,
Equity,-18.7,
Equity,-31.1,
Equity,-27.5,
Equity,-50.7,
Equity,-23.8,
Equity,-30.3,
Equity,-26.6,
Equity,-62.3,
Equity,-26,
Equity,-25.6,
Equity,-30.5,
Equity,-26.2,
Equity,-28.4,
Equity,-27.9,
Equity,-29.1,
Equity,-15.5,
Equity,-40.6,
Equity,-68.9,
Equity,-65.8,
Equity,-57.2,
Equity,-67.6,
Equity,-28.3,
Equity,-56,
Equity,-57.5,
Equity,-60.7,
Equity,-60.5,
Equity,-64.6,
Equity,-73.2,
Equity,-76.5,
Equity,-65.7,
Equity,-62,
Equity,-53.1,
Equity,-53.4,
Equity,-80.4,
Equity,-74,
Equity,-69.2,
Equity,-57.2,
Equity,-59.8,
Equity,-64.5,
Equity,-58.4,
Equity,-71.7,
Equity,-79.7,
Equity,-60.8,
Equity,-100,
Equity,-76,
Equity,-76.7,
Equity,-100,
Equity,-81.9,
Equity,-100,
Equity,-55.3,
Equity,-59.8,
Equity,-22.6,
Equity,-55.7,
Equity,-56.5,
Equity,-35.6,
Equity,-27.7,
Equity,-51.9,
Equity,-52.6,
Equity,-22.2,
Equity,-68.3,
Equity,-10.7,
Equity,-16.9,
Equity,-35.2,
Equity,-15,
Equity,-36.7,
Equity,-34.6,
Equity,-32.7,
Equity,-33.4,
Equity,-35.2,
Equity,-9.7,
Equity,-10.6,
Equity,-4.2,
Equity,-44,
Equity,-45.9,
Equity,-14,
Equity,-38,
Equity,-41,
Equity,-22.6,
Equity,-52.5,
Equity,-41.1,
Equity,-59.8,
Equity,-47.9,
Equity,-18.2,
Equity,-55.1,
Equity,-51.7,
Equity,-50.1,
Equity,-54.4,
Equity,-51,
Equity,7.7,
Equity,5.1,
Equity,4.6,
Equity,14.1,
Equity,25.9,
Equity,-7.7,
Equity,15.8,
Equity,2.5,
Equity,-6.1,
Equity,11.7,
Equity,6.6,
Equity,-11.4,
Equity,-45.1,
Equity,-46.9,
Equity,-48.4,
Equity,-46.7,
Equity,-19.2,
Equity,-46,
Equity,-47.6,
Equity,-14.5,
Equity,-47.4,
Equity,-23.9,
Equity,-18.5,
Equity,-40.7,
Equity,-41.8,
Equity,-45.3,
Equity,-39.6,
Equity,-22,
Equity,-46.7,
Equity,-45.3,
Equity,-48.7,
Equity,-23.9,
Equity,-43.1,
Equity,-42.7,
Equity,-29.5,
Equity,-43.7,
Equity,-41.1,
Equity,-29.6,
Equity,-46.9,
Equity,-23.4,
Equity,-43.7,
Equity,-56.8,
Equity,-48.6,
Equity,-49.5,
Equity,-48,
Equity,-20.1,
Equity,-47.2,
Equity,-39,
Equity,-46.2,
Equity,-25.9,
Equity,-25.8,
Equity,-14.7,
Equity,-12.1,
Equity,-20.4,
Equity,4.9,
Equity,-1.2,
Equity,-55.6,
Equity,-40.3,
Equity,-18.5,
Equity,15.2,
Equity,-11.2,
Equity,-45.1,
Equity,-20.7,
Equity,7.6,
Equity,-13.3,
Equity,-15.8,
Equity,-24.5,
Equity,-18.1,
Equity,-51.2,
Equity,-11.3,
Equity,-8.2,
Equity,-45.6,
Equity,6.9,
Equity,-7.6,
Equity,-13.4,
Equity,-9.4,
Equity,-39.3,
Equity,-31.7,
Equity,-12.6,
Equity,-43.1,
Equity,-23.9,
Equity,-42.7,
Equity,-41.3,
Equity,-21.6,
Equity,-57.3,
Equity,-2.3,
Equity,-18.7,
Equity,-16.2,
Equity,-16.9,
Equity,-13.5,
Equity,-22.9,
Equity,-50.3,
Equity,-25.4,
Equity,-68.9,
Equity,-26.8,
Equity,-28.2,
Equity,-26.8,
Equity,-9.9,
Equity,-100,
Equity,-46.7,
Equity,-39.9,
Equity,-49.6,
Equity,-44.4,
Equity,-10.2,
Equity,-5.4,
Equity,-15.4,
Equity,-44.9,
Equity,-15,
Equity,-24.1,
Equity,-27.6,
Equity,-49.9,
Equity,-16.9,
Equity,-30.4,
Equity,-7.5,
Equity,-28.1,
Equity,-26.1,
Equity,-34,
Equity,-25,
Equity,-31.5,
Equity,-11.7,
Equity,-11.5,
Equity,-28.8,
Equity,-13.9,
Equity,-28.9,
Equity,-37.8,
Equity,-38.9,
Equity,-39,
Equity,-20.8,
Equity,-24.1,
Equity,-14.1,
Equity,-18.8,
Equity,-37.8,
Equity,-50.3,
Equity,-49.2,
Equity,-35.3,
Equity,-29.3,
Equity,-5.2,
Equity,-11.6,
Equity,-24.2,
Equity,-37.9,
Equity,-32.9,
Equity,-8.7,
Equity,-11.2,
Equity,-36.6,
Equity,-30.3,
Equity,-31.3,
Equity,-31.1,
Equity,-24.4,
Equity,-34.8,
Equity,-23.8,
Equity,-31.7,
Equity,-20.1,
Equity,-14.5,
Equity,-12.1,
Equity,-26.8,
Equity,-28.6,
Equity,-26.4,
Equity,-20,
Equity,-34.6,
Equity,-17.9,
Equity,-44.4,
Equity,-69.1,
Equity,24.7,
Equity,36.2,
Equity,27.5,
Equity,24.2,
Equity,-32.9,
Equity,-56.3,
Equity,-41.7,
Equity,-59.1,
Equity,-43.1,
Equity,-60.7,
Equity,-61.6,
Equity,-54.2,
Equity,-28.1,
Equity,-27.7,
Equity,-57.8,
Equity,-2.8,
Equity,-16.9,
Equity,-44.8,
Equity,-51.7,
Equity,-55.3,
Equity,-36.4,
Equity,-48.1,
Equity,-40.6,
Equity,-30.3,
Equity,-61.3,
Equity,-58.6,
Equity,-23.2,
Equity,-52.3,
Equity,-45.6,
Equity,-16.7,
Equity,-34.1,
Equity,-22.9,
Equity,-16.8,
Equity,-56.5,
Equity,-25.6,
Equity,-34.8,
Equity,-24.5,
Equity,-41.2,
Equity,-28.7,
Equity,-54.2,
Equity,-35.6,
Equity,-24.4,
Equity,-26.9,
Equity,-69.3,
Equity,-40.7,
Equity,-55.7,
Equity,-22.3,
Equity,-18.3,
Equity,-18.8,
Equity,-20.4,
Equity,-15,
Equity,-29.7,
Equity,-54.3,
Equity,-23.9,
Equity,-56.4,
Equity,-53.5,
Equity,-62.1,
Equity,-16.5,
Equity,-17.4,
Equity,-18,
Equity,-16.2,
Equity,-19.2,
Equity,-25.2,
Equity,-66.3,
Equity,-18.3,
Equity,-32.8,
Equity,-6.6,
Equity,-58,
Equity,-24.4,
Equity,-100,
Equity,-17.8,
Equity,-19.6,
Equity,-55.1,
Equity,-23.5,
Equity,-18.5,
Equity,-34.6,
Equity,-22.9,
Equity,-53.1,
Equity,-60.6,
Equity,-24.4,
Equity,10.2,
Equity,-27.2,
Equity,-20.7,
Equity,-39.9,
Equity,-37,
Equity,-31.6,
Equity,-42.9,
Equity,-32.5,
Equity,-51.1,
Equity,-61.2,
Equity,-56.6,
Equity,-43.6,
Equity,-42.6,
Equity,-26.4,
Equity,-16.9,
Equity,-26.2,
Equity,-14.3,
Equity,-15.7,
Equity,-20.7,
Equity,-13.7,
Equity,-9.9,
Equity,-19.3,
Equity,-35,
Equity,-41.2,
Equity,-42.8,
Equity,-21.1,
Equity,-31.2,
Equity,-18.3,
Equity,-15.2,
Equity,-38.4,
Equity,-47.5,
Equity,-39.2,
Equity,-29.6,
Equity,-35.9,
Equity,-56.9,
Equity,-34.5,
Equity,-34.5,
Equity,-43.7,
Equity,-16,
Equity,-37.7,
Equity,-29.2,
Equity,-61.9,
Equity,-51.5,
Equity,-55.5,
Equity,-22.5,
Equity,-44.1,
Equity,-28.3,
Equity,-38.6,
Equity,-32.4,
Equity,-44.2,
Equity,-64.9,
Equity,-39.7,
Equity,-49.1,
Equity,-32.6,
Equity,-38.4,
Equity,-65.5,
Equity,-30.7,
Equity,-38.5,
Equity,-28.2,
Equity,-39.9,
Equity,-14,
Equity,-12.6,
Equity,-13.6,
Equity,-25.9,
Equity,-35.3,
Equity,-25.2,
Equity,-34.5,
Equity,-38.7,
Equity,-39.9,
Equity,-54.8,
Equity,-43.7,
Equity,-42,
Equity,-49.8,
Equity,-26.9,
Equity,-20.5,
Equity,-52.9,
Equity,-16.5,
Equity,-18.8,
Equity,-66.8,
Equity,-57.9,
Equity,-57.4,
Equity,21.3,
Equity,-11.2,
Equity,-55.8,
Equity,-55.6,
Equity,-56.3,
Equity,-49.1,
Equity,-41.3,
Equity,-36.5,
Equity,-45.6,
Equity,-53.6,
Equity,-20.1,
Equity,-24.4,
Equity,-32.8,
Equity,-57.7,
Equity,-28.1,
Equity,-56.5,
Equity,-23.9,
Equity,3.7,
Equity,28.1,
Equity,26.6,
Equity,23.8,
Equity,21,
Equity,20.6,
Equity,18.2,
Equity,23.2,
Equity,21,
Equity,22.4,
Equity,21.5,
Equity,18.2,
Equity,21.1,
Equity,13.6,
Equity,9.8,
Equity,14.3,
Equity,11,
Equity,10.5,
Equity,10.2,
Equity,12.2,
Equity,12.2,
Equity,8.4,
Equity,6.9,
Equity,8.8,
Equity,7.4,
Equity,8.6,
Equity,7.7,
Equity,7,
Equity,5.6,
Equity,7,
Equity,8.4,
Equity,6.3,
Equity,7.5,
Equity,4.4,
Equity,5.9,
Equity,7.8,
Equity,7,
Equity,4.5,
Equity,7.3,
Equity,7.9,
Equity,5.7,
Equity,8.2,
Equity,9.6,
Equity,6.3,
Equity,5.9,
Equity,7,
Equity,4.1,
Equity,6.6,
Equity,4.9,
Equity,5.6,
Equity,9.4,
Equity,6.6,
Equity,3.1,
Equity,4.3,
Equity,5.9,
Equity,5.1,
Equity,4.4,
Equity,4.4,
Equity,8.5,
Equity,5.6,
Equity,4.5,
Equity,4.5,
Equity,5.8,
Equity,5.1,
Equity,3.8,
Equity,2.7,
Equity,3.8,
Equity,2.9,
Equity,3.1,
Equity,3.8,
Equity,2,
Equity,3.7,
Equity,4.9,
Equity,4.9,
Equity,2.6,
Equity,4.7,
Equity,2.6,
Equity,5.8,
Equity,2.5,
Equity,2.5,
Equity,7.8,
Equity,5.8,
Equity,5,
Equity,4.7,
Equity,5.5,
Equity,4.4,
Equity,1.6,
Equity,0.7,
Equity,2.1,
Equity,3.5,
Equity,2.7,
Equity,4.3,
Equity,3.2,
Equity,2.7,
Equity,4.2,
Equity,2.7,
Equity,2.3,
Equity,1.3,
Equity,4.7,
Equity,1.1,
Equity,1.2,
Equity,1.3,
Equity,2.7,
Equity,0.3,
Equity,4.6,
Equity,0.4,
Equity,-0.3,
Equity,4.9,
Equity,0,
Equity,3.5,
Equity,2.4,
Equity,2.6,
Equity,0,
Equity,2.8,
Equity,2.3,
Equity,-0.8,
Equity,0.3,
Equity,-2.7,
Equity,-1.1,
Equity,0.6,
Equity,0.3,
Equity,3.4,
Equity,0.4,
Equity,0.2,
Equity,-0.7,
Equity,41.7,
Equity,33.5,
Equity,2,
Equity,0.8,
Equity,2.1,
Equity,-0.1,
Equity,-1.7,
Equity,-1.6,
Equity,38.4,
Equity,25.1,
Equity,25.3,
Equity,19.4,
Equity,14.4,
Equity,16.2,
Equity,18.2,
Equity,14,
Equity,12,
Equity,13,
Equity,10.8,
Equity,8.5,
Equity,9.1,
Equity,9.3,
Equity,19.9,
Equity,10,
Equity,7.2,
Equity,8.7,
Equity,9.9,
Equity,8.2,
Equity,6.1,
Equity,6.4,
Equity,7.9,
Equity,5.5,
Equity,8.1,
Equity,5.3,
Equity,10.4,
Equity,7.5,
Equity,7.9,
Equity,8,
Equity,8.6,
Equity,6.1,
Equity,6,
Equity,3.1,
Equity,4.2,
Equity,4.4,
Equity,7.4,
Equity,3.2,
Equity,4.4,
Equity,3.6,
Equity,2.2,
Equity,3.4,
Equity,7.4,
Equity,4.5,
Equity,5.9,
Equity,2.3,
Equity,3.2,
Equity,4.9,
Equity,3,
Equity,7.6,
Equity,3.2,
Equity,7.5,
Equity,-0.4,
Equity,0.8,
Equity,3.6,
Equity,3,
Equity,4.8,
Equity,4.3,
Equity,3.7,
Equity,1.8,
Equity,-0.2,
Equity,2.2,
Equity,-0.9,
Equity,0.2,
Equity,6,
Equity,5.3,
Equity,0.9,
Equity,-1.9,
Equity,-1.7,
Equity,-1.6,
Equity,-1.9,
Equity,1.1,
Equity,-3.9,
Equity,-0.5,
Equity,-1.1,
Equity,4.8,
Equity,50.5,
Equity,16.2,
Equity,7.3,
Equity,1.2,
Equity,122.5,
Equity,15.4,
Equity,9.9,
Equity,7.3,
Equity,6.1,
Equity,3.9,
Equity,35.5,
Equity,32.8,
Equity,33.4,
Equity,31.4,
Equity,30.2,
Equity,25.8,
Equity,17.5,
Equity,19.5,
Equity,17.7,
Equity,18,
Equity,15.8,
Equity,12.4,
Equity,13.2,
Equity,14.2,
Equity,16.3,
Equity,16,
Equity,15.2,
Equity,10.4,
Equity,27,
Equity,13.6,
Equity,10.5,
Equity,9.6,
Equity,10.1,
Equity,10,
Equity,12.2,
Equity,8.6,
Equity,9.8,
Equity,6.7,
Equity,8,
Equity,11.8,
Equity,6.8,
Equity,11.7,
Equity,9.5,
Equity,9.7,
Equity,7.5,
Equity,11.6,
Equity,8.9,
Equity,8.6,
Equity,10.7,
Equity,4.9,
Equity,5.8,
Equity,6.9,
Equity,4.5,
Equity,5.6,
Equity,-8.9,
Equity,3.7,
Equity,6.7,
Equity,6.7,
Equity,3.9,
Equity,2.9,
Equity,4.2,
Equity,1.8,
Equity,0.5,
Equity,0.2,
Equity,1.6,
Equity,3.9,
Equity,1.7,
Equity,3.2,
Equity,1.8,
Equity,-3.6,
Equity,1,
Equity,-2.3,
Equity,0,
Equity,5.7,
Equity,2.1,
Equity,-5.2,
Equity,-7.1,
Equity,-19.3,
Equity,11,
Equity,4.3,
Equity,1.1,
Equity,-0.4,
Equity,40,
Equity,39.2,
Equity,39.1,
Equity,14.3,
Equity,14.6,
Equity,11.4,
Equity,8.7,
Equity,-3.1,
Equity,33.7,
Equity,15.9,
Equity,5.6,
Equity,6.1,
Equity,3.2,
Equity,4.4,
Equity,-2.3,
Equity,2.4,
Equity,-1,
Equity,-36.7,
Equity,10.5,
Equity,9.4,
Equity,8,
Equity,2.1,
Equity,6.3,
Equity,13.8,
Equity,-0.7,
Equity,3.5,
Equity,-2.9,
Equity,5.4,
Equity,-7.6,
Equity,-6.8,
Equity,8.2,
Equity,16.5,
Equity,6,
Equity,10.1,
Equity,10.8,
Equity,3.6,
Equity,5.7,
Equity,2,
Equity,-5.8,
Equity,10.9,
Equity,6.5,
Equity,-0.1,
Equity,3.3,
Equity,3.4,
Equity,2.2,
Equity,1.2,
Equity,46.6,
Equity,36.3,
Equity,20.8,
Equity,13.9,
Equity,9.7,
Equity,8.1,
Equity,12,
Equity,57.9,
Equity,51.8,
Equity,49.7,
Equity,46,
Equity,55.2,
Equity,49.6,
Equity,38.1,
Equity,68.8,
Equity,54.6,
Equity,44.4,
Equity,44.2,
Equity,46.3,
Equity,36.5,
Equity,40.7,
Equity,42.3,
Equity,29.2,
Equity,27.3,
Equity,30.3,
Equity,29.7,
Equity,39.7,
Equity,42.5,
Equity,30.7,
Equity,32.5,
Equity,28,
Equity,35,
Equity,41,
Equity,21,
Equity,22.4,
Equity,21.4,
Equity,29.8,
Equity,10.5,
Equity,20.9,
Equity,20.3,
Equity,20.8,
