Class,Return,Leverage
Equity,18.2,normal
Equity,18.2,normal
Equity,18.2,normal
Equity,18.2,normal
Equity,18.2,normal
Equity,18.2,normal
Fixed Income,18.2,normal
Equity,18.1,normal
Equity,18.1,normal
Equity,18.1,normal
Equity,18.1,normal
Equity,18,normal
Equity,18,normal
Equity,18,normal
Equity,18,normal
Equity,17.9,normal
Equity,17.9,normal
Equity,17.9,normal
Equity,17.9,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.8,normal
Equity,17.7,normal
Equity,17.7,normal
Equity,17.7,normal
Fixed Income,17.7,normal
Fixed Income,17.7,normal
Equity,17.6,normal
Equity,17.6,normal
Equity,17.6,normal
Equity,17.6,normal
Equity,17.6,normal
Equity,17.6,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Equity,17.5,normal
Fixed Income,17.5,normal
Fixed Income,17.5,normal
Commodities,17.4,normal
Equity,17.4,normal
Equity,17.4,normal
Equity,17.4,normal
Equity,17.4,normal
Equity,17.4,normal
Equity,17.4,normal
Fixed Income,17.4,normal
Equity,17.3,normal
Equity,17.3,normal
Equity,17.3,normal
Equity,17.2,normal
Equity,17.2,normal
Equity,17.2,normal
Equity,17.1,normal
Equity,17.1,normal
Equity,17.1,normal
Equity,17.1,normal
Fixed Income,17.1,normal
Fixed Income,17.1,normal
Equity,17,normal
Equity,17,normal
Equity,17,normal
Equity,17,normal
Equity,17,normal
Fixed Income,17,normal
Fixed Income,17,normal
Fixed Income,17,normal
Fixed Income,17,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.9,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Equity,16.8,normal
Fixed Income,16.8,normal
Equity,16.7,normal
Equity,16.7,normal
Equity,16.7,normal
Fixed Income,16.7,normal
Equity,16.6,normal
Equity,16.6,normal
Equity,16.6,normal
Equity,16.6,normal
Fixed Income,16.6,normal
Fixed Income,16.6,normal
Fixed Income,16.6,normal
Equity,16.5,normal
Equity,16.5,normal
Equity,16.5,normal
Equity,16.5,normal
Equity,16.5,normal
Fixed Income,16.5,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Equity,16.4,normal
Fixed Income,16.4,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Equity,16.3,normal
Fixed Income,16.3,normal
Fixed Income,16.3,normal
Fixed Income,16.3,normal
Alternatives,16.2,normal
Commodities,16.2,normal
Equity,16.2,normal
Equity,16.2,normal
Equity,16.2,normal
Equity,16.2,normal
Fixed Income,16.2,normal
Equity,16.1,normal
Equity,16.1,normal
Equity,16.1,normal
Equity,16.1,normal
Fixed Income,16.1,normal
Fixed Income,16.1,normal
Fixed Income,16.1,normal
Equity,16,normal
Equity,16,normal
Equity,16,normal
Equity,16,normal
Equity,16,normal
Fixed Income,16,normal
Fixed Income,16,normal
Fixed Income,16,normal
Fixed Income,16,normal
Fixed Income,16,normal
Fixed Income,16,normal
Equity,15.9,normal
Equity,15.9,normal
Equity,15.9,normal
Equity,15.9,normal
Fixed Income,15.9,normal
Fixed Income,15.9,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.8,normal
Equity,15.7,normal
Equity,15.7,normal
Equity,15.7,normal
Fixed Income,15.7,normal
Equity,15.6,normal
Equity,15.6,normal
Fixed Income,15.6,normal
Fixed Income,15.6,normal
Equity,15.5,normal
Equity,15.5,normal
Equity,15.5,normal
Equity,15.4,normal
Equity,15.4,normal
Equity,15.4,normal
Equity,15.4,normal
Equity,15.4,normal
Equity,15.4,normal
Fixed Income,15.4,normal
Equity,15.3,normal
Equity,15.3,normal
Equity,15.3,normal
Fixed Income,15.3,normal
Fixed Income,15.3,normal
Fixed Income,15.3,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Equity,15.2,normal
Fixed Income,15.2,normal
Equity,15.1,normal
Equity,15.1,normal
Equity,15.1,normal
Equity,15.1,normal
Equity,15.1,normal
Equity,15.1,normal
Equity,15.1,normal
Fixed Income,15.1,normal
Alternatives,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Equity,15,normal
Fixed Income,15,normal
Fixed Income,15,normal
Alternatives,14.9,normal
Equity,14.9,normal
Equity,14.9,normal
Equity,14.9,normal
Equity,14.9,normal
Equity,14.9,normal
Fixed Income,14.9,normal
Equity,14.8,normal
Equity,14.8,normal
Equity,14.8,normal
Equity,14.8,normal
Equity,14.8,normal
Alternatives,14.7,normal
Commodities,14.7,normal
Equity,14.7,normal
Equity,14.7,normal
Equity,14.7,normal
Commodities,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Equity,14.6,normal
Fixed Income,14.6,normal
Fixed Income,14.6,normal
Commodities,14.5,normal
Equity,14.5,normal
Equity,14.5,normal
Equity,14.5,normal
Equity,14.5,normal
Equity,14.5,normal
Alternatives,14.4,normal
Equity,14.4,normal
Equity,14.4,normal
Equity,14.4,normal
Equity,14.4,normal
Equity,14.4,normal
Equity,14.4,normal
Fixed Income,14.4,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Equity,14.3,normal
Fixed Income,14.3,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Equity,14.2,normal
Fixed Income,14.2,normal
Commodities,14.1,normal
Equity,14.1,normal
Equity,14.1,normal
Equity,14.1,normal
Equity,14.1,normal
Equity,14.1,normal
Equity,14.1,normal
Fixed Income,14.1,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Equity,14,normal
Fixed Income,14,normal
Fixed Income,14,normal
Fixed Income,14,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.9,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.8,normal
Equity,13.7,normal
Equity,13.7,normal
Equity,13.7,normal
Equity,13.7,normal
Equity,13.7,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Equity,13.6,normal
Fixed Income,13.6,normal
Fixed Income,13.6,normal
Equity,13.5,normal
Equity,13.5,normal
Equity,13.5,normal
Equity,13.5,normal
Equity,13.5,normal
Equity,13.5,normal
Equity,13.5,normal
Commodities,13.4,normal
Commodities,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Equity,13.4,normal
Fixed Income,13.4,normal
Fixed Income,13.4,normal
Fixed Income,13.4,normal
Equity,13.3,normal
Fixed Income,13.3,normal
Equity,13.2,normal
Equity,13.2,normal
Equity,13.2,normal
Equity,13.2,normal
Equity,13.2,normal
Equity,13.2,normal
Fixed Income,13.2,normal
Equity,13.1,normal
Equity,13.1,normal
Equity,13.1,normal
Equity,13.1,normal
Equity,13.1,normal
Equity,13.1,normal
Equity,13.1,normal
Fixed Income,13.1,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Equity,13,normal
Fixed Income,13,normal
Fixed Income,13,normal
Fixed Income,13,normal
Equity,12.9,normal
Equity,12.9,normal
Equity,12.9,normal
Equity,12.9,normal
Fixed Income,12.9,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.8,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Equity,12.7,normal
Fixed Income,12.7,normal
Fixed Income,12.7,normal
Equity,12.6,normal
Equity,12.6,normal
Equity,12.6,normal
Equity,12.6,normal
Equity,12.6,normal
Equity,12.6,normal
Fixed Income,12.6,normal
Equity,12.5,normal
Equity,12.5,normal
Equity,12.5,normal
Equity,12.5,normal
Equity,12.5,normal
Equity,12.5,normal
Equity,12.5,normal
Fixed Income,12.5,normal
Fixed Income,12.5,normal
Fixed Income,12.5,normal
Fixed Income,12.5,normal
Fixed Income,12.5,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Equity,12.4,normal
Fixed Income,12.4,normal
Fixed Income,12.4,normal
Fixed Income,12.4,normal
Alternatives,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Equity,12.3,normal
Fixed Income,12.3,normal
Fixed Income,12.3,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Equity,12.2,normal
Fixed Income,12.2,normal
Fixed Income,12.2,normal
Fixed Income,12.2,normal
Fixed Income,12.2,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Equity,12.1,normal
Fixed Income,12.1,normal
Fixed Income,12.1,normal
Fixed Income,12.1,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Equity,12,normal
Fixed Income,12,normal
Fixed Income,12,normal
Alternatives,11.9,normal
Alternatives,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Equity,11.9,normal
Fixed Income,11.9,normal
Commodities,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Equity,11.8,normal
Fixed Income,11.8,normal
Fixed Income,11.8,normal
Fixed Income,11.8,normal
Commodities,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Equity,11.7,normal
Fixed Income,11.7,normal
Alternatives,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Equity,11.6,normal
Fixed Income,11.6,normal
Fixed Income,11.6,normal
Commodities,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Equity,11.5,normal
Fixed Income,11.5,normal
Commodities,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Equity,11.4,normal
Fixed Income,11.4,normal
Fixed Income,11.4,normal
Fixed Income,11.4,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Equity,11.3,normal
Fixed Income,11.3,normal
Fixed Income,11.3,normal
Fixed Income,11.3,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Equity,11.2,normal
Fixed Income,11.2,normal
Fixed Income,11.2,normal
Commodities,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Equity,11.1,normal
Fixed Income,11.1,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Equity,11,normal
Fixed Income,11,normal
Fixed Income,11,normal
Fixed Income,11,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Equity,10.9,normal
Fixed Income,10.9,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.8,normal
Equity,10.7,normal
Equity,10.7,normal
Equity,10.7,normal
Equity,10.7,normal
Equity,10.7,normal
Equity,10.7,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Equity,10.6,normal
Fixed Income,10.6,normal
Fixed Income,10.6,normal
Fixed Income,10.6,normal
Fixed Income,10.6,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.5,normal
Equity,10.4,normal
Equity,10.4,normal
Equity,10.4,normal
Equity,10.4,normal
Equity,10.4,normal
Equity,10.4,normal
Fixed Income,10.4,normal
Commodities,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Equity,10.3,normal
Fixed Income,10.3,normal
Fixed Income,10.3,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Equity,10.2,normal
Fixed Income,10.2,normal
Fixed Income,10.2,normal
Commodities,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Equity,10.1,normal
Fixed Income,10.1,normal
Fixed Income,10.1,normal
Commodities,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Equity,10,normal
Fixed Income,10,normal
Fixed Income,10,normal
Fixed Income,10,normal
Commodities,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Equity,9.9,normal
Fixed Income,9.9,normal
Fixed Income,9.9,normal
Fixed Income,9.9,normal
Fixed Income,9.9,normal
Fixed Income,9.9,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Equity,9.8,normal
Fixed Income,9.8,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.7,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Equity,9.6,normal
Fixed Income,9.6,normal
Fixed Income,9.6,normal
Fixed Income,9.6,normal
Fixed Income,9.6,normal
Equity,9.5,normal
Equity,9.5,normal
Equity,9.5,normal
Fixed Income,9.5,normal
Fixed Income,9.5,normal
Commodities,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Equity,9.4,normal
Commodities,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Equity,9.3,normal
Fixed Income,9.3,normal
Fixed Income,9.3,normal
Alternatives,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Equity,9.2,normal
Fixed Income,9.2,normal
Fixed Income,9.2,normal
Fixed Income,9.2,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9.1,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Equity,9,normal
Fixed Income,9,normal
Commodities,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.9,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Equity,8.8,normal
Fixed Income,8.8,normal
Fixed Income,8.8,normal
Fixed Income,8.8,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Equity,8.7,normal
Fixed Income,8.7,normal
Fixed Income,8.7,normal
Fixed Income,8.7,normal
Fixed Income,8.7,normal
Fixed Income,8.7,normal
Fixed Income,8.7,normal
Commodities,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Equity,8.6,normal
Fixed Income,8.6,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Equity,8.5,normal
Fixed Income,8.5,normal
Fixed Income,8.5,normal
Commodities,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Equity,8.4,normal
Fixed Income,8.4,normal
Fixed Income,8.4,normal
Fixed Income,8.4,normal
Fixed Income,8.4,normal
Equity,8.3,normal
Equity,8.3,normal
Equity,8.3,normal
Equity,8.3,normal
Equity,8.3,normal
Fixed Income,8.3,normal
Fixed Income,8.3,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Equity,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Fixed Income,8.2,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Equity,8.1,normal
Fixed Income,8.1,normal
Fixed Income,8.1,normal
Fixed Income,8.1,normal
Fixed Income,8.1,normal
Fixed Income,8.1,normal
Fixed Income,8.1,normal
Commodities,8,normal
Equity,8,normal
Equity,8,normal
Equity,8,normal
Equity,8,normal
Equity,8,normal
Equity,8,normal
Equity,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Fixed Income,8,normal
Alternatives,7.9,normal
Commodities,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Equity,7.9,normal
Fixed Income,7.9,normal
Fixed Income,7.9,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Equity,7.8,normal
Fixed Income,7.8,normal
Fixed Income,7.8,normal
Fixed Income,7.8,normal
Fixed Income,7.8,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Equity,7.7,normal
Fixed Income,7.7,normal
Fixed Income,7.7,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Equity,7.6,normal
Fixed Income,7.6,normal
Fixed Income,7.6,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Equity,7.5,normal
Fixed Income,7.5,normal
Fixed Income,7.5,normal
Fixed Income,7.5,normal
Fixed Income,7.5,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Equity,7.4,normal
Fixed Income,7.4,normal
Fixed Income,7.4,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Equity,7.3,normal
Fixed Income,7.3,normal
Fixed Income,7.3,normal
Fixed Income,7.3,normal
Fixed Income,7.3,normal
Commodities,7.2,normal
Equity,7.2,normal
Equity,7.2,normal
Equity,7.2,normal
Equity,7.2,normal
Fixed Income,7.2,normal
Fixed Income,7.2,normal
Fixed Income,7.2,normal
Commodities,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Equity,7.1,normal
Fixed Income,7.1,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Equity,7,normal
Fixed Income,7,normal
Fixed Income,7,normal
Commodities,6.9,normal
Commodities,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Equity,6.9,normal
Fixed Income,6.9,normal
Alternatives,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Equity,6.8,normal
Fixed Income,6.8,normal
Fixed Income,6.8,normal
Fixed Income,6.8,normal
Commodities,6.7,normal
Commodities,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Equity,6.7,normal
Fixed Income,6.7,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Equity,6.6,normal
Fixed Income,6.6,normal
Fixed Income,6.6,normal
Fixed Income,6.6,normal
Fixed Income,6.6,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Equity,6.5,normal
Fixed Income,6.5,normal
Fixed Income,6.5,normal
Fixed Income,6.5,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
